a_acc,a_don,b_rotN,density,logP(o/w),logS,rings,Weight,Activity_value
9,3,6,0.82285893,3.5969999,-6.4088502,6,564.60199,1
8,2,6,0.80708158,3.4630001,-6.4595399,6,548.60297,1
8,2,6,0.80708158,3.56953,-5.0404,6,548.60297,1
8,2,6,0.80708158,3.425,-6.75002,6,548.60297,1
9,3,6,0.80553627,4.2719998,-7.2706699,7,586.65601,1
8,1,6,0.80240428,3.401,-6.65834,7,605.69897,1
8,2,7,0.85901231,4.7287598,-8.14293,6,630.62701,1
8,2,6,0.79845119,4.1279998,-6.9257498,6,576.65698,1
8,2,6,0.80264586,3.796,-6.9334602,6,562.63,1
8,2,6,0.80264586,3.90253,-5.5143199,6,562.63,1
8,2,6,0.80264586,3.7579999,-7.2239399,6,562.63,1
8,2,6,0.79845119,4.1605301,-5.8277102,6,576.65698,1
8,1,5,0.82840031,4.0549998,-7.1245599,7,577.66901,1
7,1,5,0.79522312,3.9200001,-6.4394498,6,520.59302,1
7,1,5,0.79522312,3.9349999,-6.96105,6,526.64099,1
8,1,5,0.83062983,2.128,-5.0545998,6,511.54199,1
8,1,5,0.82848179,3.0020001,-5.58356,6,555.66296,1
8,1,5,0.83049005,1.058,-4.1399298,6,513.55798,1
8,1,5,0.82076716,1.591,-4.1669798,6,510.55798,1
10,3,6,0.82858163,2.658,-5.59343,6,579.617,1
9,2,6,0.81316364,2.6305301,-4.2249799,6,563.61798,1
4,0,3,0.75925416,3.7495301,-3.5225401,5,374.48801,1
3,0,3,0.76225185,4.0149999,-3.7815599,5,395.547,1
2,0,4,0.7190485,4.928,-4.2939701,4,337.51099,1
4,1,5,0.8248288,2.6849999,-2.8578999,3,352.49899,1
4,2,7,0.76621932,7.7270002,-8.4627199,6,479.64798,1
4,0,6,0.75784051,3.9330001,-4.8208699,4,377.48801,1
2,0,4,0.80487424,2.721,-3.2665999,3,321.85199,1
5,0,6,0.78412116,4.2940001,-7.0681,6,497.67099,1
3,0,6,0.73241806,5.6440001,-5.8296599,5,482.672,1
4,0,6,0.74321055,4.4109998,-4.5715199,5,483.66,1
2,1,4,0.83136779,3.513,-5.7629499,3,312.75598,1
3,0,4,0.79406852,4.4419999,-5.6919899,4,339.46298,1
3,0,8,0.87577379,4.7857599,-7.2245898,5,462.53998,1
4,2,5,0.83749503,4.0549998,-5.7837,3,394.97101,1
3,1,4,0.88041067,2.365,-4.8056402,2,312.82098,1
4,0,6,0.79778314,3.6730001,-5.23944,5,419.55301,1
2,0,8,0.81510091,3.776,-5.1015701,3,398.46298,1
5,2,8,0.84344637,4.33676,-7.4693298,5,529.526,1
4,0,5,0.91072917,3.7337601,-6.21488,5,502.44699,1
4,0,5,0.8850916,3.5457599,-5.9198999,5,484.457,1
5,0,8,0.95045686,4.29952,-7.0532699,5,582.47998,1
2,1,4,0.80550969,5.4310002,-7.23001,5,415.44699,1
3,1,4,0.79058474,4.415,-5.9881501,5,398.44498,1
3,1,4,0.79058474,4.6105299,-5.9881501,5,398.44498,1
3,0,3,0.79935896,4.1505299,-4.05795,5,378.45499,1
4,1,1,0.82019359,2.868,-4.4748902,7,416.48099,1
4,1,1,0.82019359,2.868,-4.4748902,7,416.48099,1
3,2,6,0.80599129,3.1670001,-3.10059,3,344.479,1
5,1,10,0.91382676,2.87129,-4.2365999,3,466.40997,1
5,1,7,0.88611746,2.6022899,-3.93838,4,444.41299,1
5,0,8,0.87504929,4.1153498,-5.2625799,5,474.55499,1
6,0,7,0.89335722,3.77335,-5.5833802,5,503.55298,1
6,0,6,0.79521608,3.1505899,-4.9018502,5,474.63699,1
5,0,4,0.77075678,1.40253,-2.11009,4,377.496,1
5,0,4,0.77075678,1.40253,-2.11009,4,377.496,1
4,1,1,0.8476032,3.674,-5.08812,6,395.43399,1
7,1,9,0.86364877,2.0107999,-5.1503501,5,479.92798,1
5,0,7,0.78252798,1.513,-5.1045699,4,378.47998,1
5,0,4,0.77075678,1.296,-3.66679,4,377.496,1
5,3,9,0.90919471,2.5917599,-4.3429799,4,496.55399,1
4,1,5,0.79892284,4.0905299,-3.6335199,4,381.91098,1
4,1,1,0.81574905,3.1170001,-4.4818802,6,377.444,1
4,1,2,0.85218936,0.35800001,-2.16117,3,291.375,1
2,0,4,0.77870023,4.4429998,-5.1278601,5,389.478,1
5,1,1,0.83366144,3.3169999,-4.4435,6,378.43201,1
3,1,3,0.93382245,3.0250001,-5.1393199,4,397.42099,1
3,1,2,0.912808,2.789,-4.81563,4,365.40399,1
3,3,5,0.83993328,3.039,-5.21629,5,463.56198,1
3,0,4,0.77315527,5.1065302,-4.1441498,5,394.58701,1
4,0,4,0.79488617,3.69853,-3.3680301,5,396.55899,1
4,3,5,0.86991292,7.8720002,-9.4946899,5,555.89301,1
5,3,6,0.76332414,3.865,-4.7203398,4,358.44501,1
4,3,5,0.87685478,7.6139998,-9.1813002,5,541.86597,1
5,2,8,0.95978963,4.0195198,-6.61379,5,586.55701,1
3,0,2,0.7829771,1.747,-3.2262499,4,294.358,1
2,0,3,0.81794423,4.8969998,-4.9176602,3,325.77399,1
2,0,3,0.85403013,5.085,-5.2126398,3,343.76398,1
3,0,5,0.89386636,6.1427598,-5.8120098,3,391.78,1
4,0,8,0.89286381,4.85676,-6.64078,5,493.62198,1
4,0,6,0.85069609,4.9640002,-6.7924399,5,474.09698,1
4,0,6,0.85069609,4.9640002,-6.7924399,5,474.09698,1
4,0,6,0.83983296,4.5250001,-6.3531299,5,457.642,1
4,0,8,0.87669587,5.7407598,-7.35777,5,521.67596,1
5,0,7,0.91008568,4.51476,-6.9615798,5,522.62,1
7,2,7,0.80890828,0.82099998,-3.2030301,4,436.51199,1
4,0,7,0.78297913,4.7550001,-5.12183,5,533.74097,1
6,1,8,0.76880234,2,-4.0043402,4,426.52399,1
4,0,4,0.85476267,3.7140601,-5.2314,5,407.522,1
5,3,5,0.88943845,6.6129999,-8.8544798,5,542.854,1
3,0,6,0.80053198,3.5829999,-5.03476,3,331.84698,1
3,0,7,0.88357592,4.9597602,-6.2930799,3,413.871,1
3,0,6,0.8417719,4.6170001,-5.97082,3,380.319,1
3,0,6,0.86141098,4.3660002,-5.8264899,3,381.854,1
3,0,6,0.82799435,4.178,-5.5315099,3,363.86398,1
3,0,6,0.79357314,4.0250001,-5.2365298,3,345.87399,1
6,5,8,0.83038145,0.317,-2.6157701,3,429.52499,1
5,4,5,0.87142253,2.049,-3.00072,3,375.86398,1
5,4,5,0.8579669,1.61,-2.56141,3,359.409,1
4,2,7,0.82359582,4.5679202,-6.9329901,5,478.543,1
4,2,6,0.81456733,4.573,-7.1656098,5,462.98099,1
5,2,7,0.87080759,4.49476,-6.99194,4,472.46698,1
5,1,7,0.8125993,3.931,-6.7607098,5,480.01199,1
4,1,6,0.82773221,3.401,-6.3104401,4,396.87799,1
6,1,9,0.87470245,3.83076,-7.06459,5,543.54596,1
6,3,8,0.90613467,2.23876,-5.0541101,5,520.58002,1
5,1,8,0.78689861,4.0100002,-5.62362,6,569.70599,1
6,2,8,0.82275856,5.3730001,-6.0751901,6,605.13501,1
6,2,8,0.79311681,4.744,-5.3408999,6,570.69,1
4,1,7,0.81471825,1.119,-3.4996901,3,372.49701,1
4,1,7,0.85095245,1.525,-3.8710899,3,375.521,1
4,0,6,0.75910634,4.678,-6.1634202,5,499.659,1
5,3,7,0.81251639,2.563,-3.5058701,5,448.591,1
8,2,7,0.81409997,2.5915301,-3.9747901,6,484.56,1
3,1,6,0.90919131,3.92592,-4.4654298,4,363.388,1
4,1,2,0.7730335,0.91299999,-2.3959301,4,293.37399,1
3,0,4,0.80285388,2.9949999,-3.8306401,5,378.5,1
3,2,2,0.91476494,2.276,-4.52349,3,365.841,1
3,1,5,0.77077556,5.2329998,-5.14922,5,402.517,1
3,1,6,0.9437753,4.7937598,-5.5205102,4,381.37799,1
5,0,6,0.8404296,3.46,-6.0732098,5,454.62299,1
5,1,8,0.84973902,4.809,-5.8457599,6,570.70502,1
5,0,6,0.8404296,3.3840001,-6.0732098,5,454.62299,1
4,1,8,0.765818,4.7449999,-5.3989501,6,472.633,1
3,0,7,0.73672384,6.5149999,-5.70542,6,512.742,1
3,0,7,0.74065322,6.9759998,-6.8606501,7,532.73199,1
4,1,8,0.81276262,4.026,-5.7002602,6,536.716,1
3,1,8,0.7975685,6.013,-6.4314899,6,520.71698,1
6,1,10,0.80634671,5.3369999,-5.77387,6,619.83099,1
3,0,7,0.75932831,6.7049999,-6.0004001,6,530.73199,1
7,3,8,0.77696776,5.6810002,-5.1080599,7,566.75397,1
4,1,8,0.75349689,5.3080001,-5.1756701,6,528.74097,1
5,1,8,0.86499655,6.4089999,-8.4115105,7,682.23596,1
5,1,10,0.85576439,7.7290001,-8.5752602,8,722.30096,1
5,1,10,0.84651947,8.6129999,-8.9787998,8,750.35498,1
5,1,11,0.90356857,7.8387599,-9.1058702,7,764.26001,1
5,1,9,0.85687083,7.0760002,-8.0228796,7,696.263,1
5,1,8,0.79973501,5.4039998,-7.0872598,7,611.81097,1
5,1,9,0.83872932,6.888,-7.7279,7,678.27301,1
6,1,7,0.81180763,5.6420002,-7.4696999,8,651.83197,1
4,1,8,0.76314706,5.9559999,-7.1127701,7,575.75696,1
5,1,8,0.79140252,7.2639999,-9.39993,8,632.83301,1
7,3,8,0.77566487,6.2140002,-7.4968901,8,600.771,1
2,1,4,0.82235831,6.10253,-5.9518199,4,396.32098,1
3,0,1,0.86222041,1.677,-4.6423101,4,292.76999,1
4,1,5,0.83005702,4.2035298,-4.0814199,4,399.901,1
5,1,7,0.88611746,2.60676,-5.0676198,4,444.41299,1
5,2,12,0.85503697,2.66676,-5.2093501,3,471.483,1
4,1,10,0.85754591,3.3257599,-5.0701699,3,430.42999,1
5,1,12,0.86342859,2.5534999,-5.0110402,3,460.45599,1
6,1,8,0.76880234,2.075,-3.8514199,4,426.52399,1
5,1,7,0.87215537,2.2079999,-4.2638698,4,428.414,1
5,1,7,0.87215537,2.132,-4.2638698,4,428.414,1
5,1,7,0.84261084,1.944,-3.96889,4,410.42398,1
5,1,7,0.81227857,1.791,-3.6739099,4,392.43399,1
5,1,7,0.84261084,1.942,-3.96889,4,410.42398,1
4,2,8,0.88543969,3.20576,-4.6198702,5,506.59698,1
6,1,8,0.79528147,1.42,-3.52301,4,414.46899,1
7,0,8,0.83718002,3.2659199,-4.57131,6,550.60999,1
6,0,6,0.78289121,2.6589999,-4.4370599,6,484.604,1
4,0,8,0.86089456,4.7997599,-6.5519199,5,473.56699,1
5,0,7,0.87959743,4.4577599,-6.8727198,5,502.565,1
4,1,5,0.97831368,4.3080001,-5.1406698,3,444.72598,1
2,0,2,0.76405388,2.7179999,-2.4535999,4,293.37,1
3,1,11,0.80855429,5.8847599,-5.2099299,5,549.64099,1
3,2,11,0.81956095,5.4007602,-5.0928998,5,550.62897,1
2,0,2,0.76405388,2.7179999,-2.4535999,4,293.37,1
5,3,7,0.87060207,4.6079998,-7.4870501,5,523.39899,1
5,3,7,0.91063929,4.902,-8.0608702,5,543.81702,1
6,0,8,0.83087552,1.179,-4.0163202,5,543.70801,1
5,1,1,0.8320803,1.896,-4.7958002,6,378.43201,1
4,1,9,0.88633406,4.28476,-6.8659801,5,477.55499,1
4,1,9,0.91272044,4.4727602,-7.1609602,5,495.54498,1
4,1,9,0.88633406,4.28476,-6.8659801,5,477.55499,1
4,0,8,0.77940464,5.5500002,-8.2108402,5,479.69299,1
4,0,8,0.87375635,4.9857602,-7.2478099,5,491.582,1
4,0,8,0.89924878,5.1737599,-7.5427899,5,509.57199,1
4,0,8,0.87375635,5.0227599,-7.2478099,5,491.582,1
4,0,8,0.78856266,4.112,-7.5564198,5,451.63901,1
4,0,8,0.89069498,3.54776,-6.59339,5,463.52798,1
4,0,8,0.78856266,4.112,-7.5564198,5,451.63901,1
4,0,8,0.89069498,3.54776,-6.59339,5,463.52798,1
4,0,8,0.91787243,3.73576,-6.88837,5,481.51801,1
4,0,8,0.91787243,3.8117599,-6.88837,5,481.51801,1
4,0,7,0.92189026,3.411,-6.6272302,5,474.427,1
4,0,8,0.91787243,3.73576,-6.88837,5,481.51801,1
4,0,8,0.78856266,4.112,-7.5564198,5,451.63901,1
4,0,8,0.89069498,3.54776,-6.59339,5,463.52798,1
4,0,8,0.96882337,4.5952001,-8.2147703,5,521.57898,1
4,0,8,0.91787243,3.73576,-6.88837,5,481.51801,1
4,0,7,0.89272678,3.832,-7.0054202,5,464.42099,1
4,0,7,0.85365164,3.2049999,-6.2711301,5,429.97598,1
4,0,7,0.88230836,3.3929999,-6.5661101,5,447.966,1
4,0,8,0.91787243,3.73576,-6.88837,5,481.51801,1
4,0,7,0.84172487,2.766,-5.83182,5,413.521,1
5,0,9,0.90359992,4.0117602,-6.7261701,5,479.52698,1
4,0,8,0.89069498,3.58476,-6.59339,5,463.52798,1
4,0,8,0.96882337,4.6321998,-8.2147703,5,521.57898,1
4,0,8,0.91787243,3.6967599,-6.88837,5,481.51801,1
4,0,7,0.85365164,3.2420001,-6.2711301,5,429.97598,1
4,0,7,0.84172487,2.803,-5.83182,5,413.521,1
5,0,9,0.90359992,4.0487599,-6.7261701,5,479.52698,1
4,0,7,0.81133932,2.6129999,-5.53684,5,395.53101,1
4,0,8,0.89069498,3.5457599,-6.59339,5,463.52798,1
4,0,8,0.88191903,3.9897599,-6.7951598,5,477.55499,1
4,0,8,0.88191903,4.0267601,-6.7951598,5,477.55499,1
4,0,7,0.80497879,3.0550001,-5.7386098,5,409.55798,1
4,0,6,0.91188985,3.822,-6.7877002,5,488.45398,1
4,0,6,0.91188985,3.8610001,-7.10115,5,488.45398,1
4,0,6,0.83427465,3.2160001,-6.3057399,5,427.548,1
4,0,6,0.91188985,3.8610001,-7.10115,5,488.45398,1
4,0,6,0.90259469,4.303,-7.6163702,5,502.48099,1
4,0,6,0.90259469,4.303,-7.6163702,5,502.48099,1
5,0,6,0.82025129,2.7219999,-5.7126598,5,425.55701,1
4,0,8,0.88191903,3.9897599,-6.7951598,5,477.55499,1
4,0,8,0.88191903,4.0267601,-6.7951598,5,477.55499,1
4,0,7,0.80497879,3.0550001,-5.7386098,5,409.55798,1
4,0,8,0.87375635,4.4317598,-7.31038,5,491.582,1
6,1,6,0.8480168,1.635,-5.7971201,5,454.55499,1
5,0,8,0.82177699,3.4260001,-7.1482801,6,478.621,1
5,0,8,0.94940007,4.2996802,-7.6175299,5,542.53296,1
5,0,7,0.82787538,2.9960001,-6.3196101,6,464.59399,1
5,0,6,0.83489084,2.151,-6.0258198,5,424.52899,1
5,0,6,0.82983172,2.888,-6.20223,5,438.556,1
5,0,7,0.87443137,3.8019199,-6.8617501,5,488.56299,1
5,0,7,0.90902269,3.20576,-6.9141898,5,492.526,1
5,0,7,0.87443137,3.8019199,-6.8617501,5,488.56299,1
5,0,8,0.94940007,4.22368,-7.6175299,5,542.53296,1
5,0,7,0.90902269,3.20576,-6.9141898,5,492.526,1
5,0,7,0.89770454,2.24476,-6.0250702,5,491.54199,1
5,0,7,0.89770454,2.24476,-6.0250702,5,491.54199,1
4,1,8,0.80932266,3.3499999,-6.12288,5,409.55798,1
3,1,5,0.88501555,3.585,-6.2483301,4,427.88699,1
4,1,4,0.80510688,4.7470002,-6.4936399,5,398.48999,1
5,2,5,0.90577972,2.7420001,-4.7948198,4,495.435,1
5,3,4,0.85427088,2.9325299,-6.3232198,5,456.38098,1
7,3,4,0.8780089,-0.40746999,-4.7021198,5,413.87299,1
5,2,5,0.78866208,2.2395301,-3.76388,5,417.517,1
5,2,5,0.83538991,2.53353,-4.3376999,5,437.935,1
5,1,5,0.85977656,3.7679999,-4.8812199,5,487.02399,1
3,0,3,0.7489695,4.085,-4.3089499,5,359.47299,1
4,0,3,0.80968845,4.04353,-4.0963602,5,394.90601,1
5,1,5,0.79109538,2.872,-4.86832,5,411.465,1
4,3,8,0.78351563,2.086,-3.2132299,3,350.422,1
6,3,8,0.97337091,3.20452,-6.7144299,5,587.54498,1
4,0,5,0.91057068,4.0492902,-4.7932701,4,409.38699,1
8,2,6,0.77225524,5.7620602,-8.6210499,8,577.69598,1
4,1,3,0.88260084,3.72176,-4.09372,4,374.366,1
5,1,4,0.82342809,1.86,-6.1382999,5,434.5,1
4,2,7,0.78858083,3.7509999,-5.1243501,4,389.45499,1
5,2,8,0.86979109,3.95753,-5.3590202,6,539.55798,1
8,1,8,0.89170206,4.3270001,-8.4029903,6,673.53699,1
2,0,6,0.83849472,6.4840002,-8.22439,5,439.53,1
3,1,5,0.80422217,1.339,-2.91467,4,326.39999,1
4,0,7,0.8679319,6.0497599,-8.1620598,5,501.577,1
4,2,6,0.93261737,3.7047601,-5.0155802,3,378.31,1
3,3,4,0.82418019,4.3720002,-3.04127,2,244.25,1
4,0,8,0.86614472,4.9257598,-7.30267,5,505.60898,1
2,2,12,0.77689713,4.994,-7.7083998,3,420.509,1
7,1,10,0.80115521,2.08253,-6.5286598,5,516.60199,1
3,1,5,0.79102212,2.826,-4.5228901,4,340.423,1
4,1,7,0.79319137,5.62006,-8.3713703,6,498.655,1
4,1,7,0.79319137,5.2680001,-8.4025698,6,498.655,1
5,0,7,0.78463554,5.4860001,-9.0145998,6,524.69299,1
4,0,7,0.79262561,4.7040601,-6.4187002,5,462.62198,1
4,0,7,0.82040107,4.5570002,-7.73522,5,465.646,1
5,2,10,0.77673572,5.6230001,-9.0773401,5,538.64398,1
5,2,10,0.80781281,6.2519999,-9.8116302,5,573.08899,1
5,2,10,0.80781281,6.289,-9.8116302,5,573.08899,1
5,2,10,0.77673572,5.6599998,-9.0773401,5,538.64398,1
7,4,4,0.84067822,2.26653,-4.3281598,7,495.522,1
3,0,3,0.85979331,5.8639998,-8.4282398,5,433.38898,1
4,1,7,0.83589786,0.70999998,-3.81599,3,359.45401,1
5,0,7,0.87413532,6.5300002,-9.1154804,6,591.578,1
5,0,5,0.88799232,5.6459999,-8.7119398,6,563.52399,1
5,0,7,0.78463554,6.0300002,-8.1855602,6,526.70898,1
5,0,6,0.78878331,5.5879998,-7.9837899,6,512.68201,1
5,0,5,0.79319137,5.1459999,-7.7820201,6,498.655,1
4,1,6,0.80217373,3.0785301,-5.3555999,4,384.39499,1
5,1,6,0.85665399,2.6165299,-5.14536,4,437.47598,1
5,0,6,0.82675648,5.882,-8.5576096,6,533.09998,1
4,0,7,0.86614472,5.8067598,-7.9779401,5,501.577,1
4,0,6,0.84767127,5.2129998,-7.5113502,5,469.56,1
5,0,6,0.79319137,5.3309999,-7.8233199,6,498.655,1
5,0,6,0.82794875,2.645,-6.0181098,5,438.556,1
5,0,6,0.79319137,5.2550001,-7.8233199,6,498.655,1
5,0,6,0.82794875,2.569,-6.0181098,5,438.556,1
7,6,7,0.8146593,3.39412,-6.0079799,6,494.55899,1
4,4,9,0.79061049,4.0869999,-5.4742899,4,430.508,1
4,2,8,0.85113537,4.777,-5.52667,6,552.59698,1
4,0,6,0.79931873,3.8599999,-4.96064,4,397.547,1
4,0,7,0.78095955,5.8200002,-8.1279297,5,473.64499,1
5,0,8,0.79191124,5.1820002,-8.00494,5,484.62799,1
4,0,8,0.85401303,6.4567599,-8.7105598,5,527.61499,1
4,0,7,0.8557905,6.7410002,-9.1225901,5,528.508,1
4,0,7,0.82179123,6.1139998,-8.3882999,5,494.06299,1
6,0,7,0.79271549,5.4525299,-7.5799899,6,539.70801,1
4,0,7,0.82179123,6.151,-8.3882999,5,494.06299,1
4,0,7,0.81109744,5.7119999,-7.9489899,5,477.608,1
4,0,7,0.79024589,5.0949998,-6.2925801,5,451.63901,1
5,0,7,0.78605092,5.9809999,-8.5559397,6,524.69299,1
4,0,7,0.78544569,5.5219998,-7.6540098,5,459.61798,1
4,0,7,0.82179123,6.112,-8.3882999,5,494.06299,1
5,0,7,0.79800808,4.6420598,-6.3646698,5,460.60599,1
4,0,7,0.79427105,5.19906,-5.9600401,5,462.62198,1
4,0,7,0.82213962,5.052,-7.2765598,5,465.646,1
5,0,7,0.79800808,4.29,-6.3958702,5,460.60599,1
5,0,7,0.80426937,4.1290002,-5.4047799,5,467.638,1
4,0,7,0.78313982,5.0609999,-5.5659499,4,439.62799,1
4,0,7,0.88732558,4.4967599,-5.85672,4,451.517,1
3,1,9,0.96422684,4.57476,-6.3703699,3,474.26599,1
2,1,6,0.96569836,5.6149998,-7.2844601,3,429.66199,1
4,2,8,0.85746258,4.7155299,-5.3662,6,538.57001,1
6,3,4,0.85342503,0.84452999,-4.7015901,5,426.91199,1
7,3,4,0.86889368,0.08653,-4.6944098,5,427.89999,1
6,3,5,0.85187364,1.1955301,-5.0030899,6,452.94998,1
6,4,4,0.82858813,2.8269999,-5.6174998,7,494.534,1
6,4,4,0.82858813,2.8269999,-5.6174998,7,494.534,1
8,6,4,0.85170943,2.20453,-4.4341502,7,481.495,1
7,4,4,0.84115332,1.75053,-4.3281598,7,495.522,1
7,4,6,0.83460623,2.56953,-4.9568701,8,535.58698,1
5,4,3,0.83009493,2.9979999,-5.5195498,6,414.444,1
6,4,4,0.82858813,2.8269999,-5.6174998,7,494.534,1
6,4,4,0.82858813,2.8269999,-5.6174998,7,494.534,1
5,4,3,0.83009493,2.9979999,-5.5195498,6,414.444,1
7,4,4,0.85166824,2.598,-6.39293,7,496.50598,1
6,1,8,0.81608599,4.1079998,-6.7761698,5,536.69696,1
4,1,8,0.91505092,1.48476,-4.7200398,4,469.53198,1
4,1,6,0.87943959,2.345,-5.1771202,3,360.46201,1
2,0,6,0.76413971,4.3600001,-4.3539,3,340.491,1
2,0,7,0.70013988,5.2410002,-3.9042799,2,309.453,1
3,1,5,0.86429137,4.448,-5.7294798,3,402.90201,1
1,0,3,0.83420527,5.4260001,-4.9359598,3,301.74799,1
2,0,7,0.71921325,4.2750001,-3.9697499,3,336.479,1
2,1,5,0.73480457,3.5239999,-3.8313501,3,296.414,1
3,3,7,0.90357,2.4577601,-3.8605199,2,370.375,1
4,1,9,0.79301715,3.3870001,-4.0616102,5,495.64297,1
3,1,7,0.78526622,4.6090002,-4.7886801,5,434.608,1
3,1,7,0.78526622,4.6090002,-4.7886801,5,434.608,1
3,2,8,0.78536105,3.9979999,-5.7493,4,478.03598,1
2,0,9,0.71765929,5.1880002,-4.1065402,2,339.479,1
2,2,2,0.78055644,1.564,-0.71427,0,116.16,1
3,2,6,0.7969963,4.1900001,-5.7083902,4,384.54401,1
3,2,7,0.71419287,4.71,-5.3983998,3,333.479,1
4,3,8,0.77384043,5.1339998,-5.3302398,4,467.629,1
2,1,8,0.81677949,5.7509999,-5.8025999,2,385.379,1
0,2,6,0.69027025,4.0339999,-2.6901801,1,220.36,1
4,2,7,0.8349303,2.842,-3.28146,2,340.85098,1
8,3,22,0.81384993,8.5957403,-9.3362904,5,783.83398,1
0,0,4,0.78903908,7.125,-6.64327,3,315.819,1
2,1,6,0.85140008,4.4330001,-4.0691099,2,329.271,1
4,1,10,0.8488754,3.62076,-5.22262,2,390.409,1
3,1,10,0.83198428,5.9547601,-4.9418302,3,467.55099,1
4,1,10,0.82553208,4.4567599,-5.1368399,2,376.42599,1
0,0,7,1.085156,6.0780001,-5.24018,0,348.95599,1
4,2,9,0.79533511,4.474,-4.7881899,3,416.586,1
5,4,6,0.83292574,2.6500001,-5.5008502,4,412.92499,1
4,3,14,0.80883032,5.4349999,-4.8003702,2,434.52698,1
3,3,12,0.79367536,5.7080002,-4.8383698,2,418.52798,1
3,4,12,0.80794412,5.2709999,-4.8433199,2,419.51599,1
4,3,12,0.81504261,5.5799999,-5.09724,2,420.5,1
4,2,7,0.89664441,4.7927599,-6.38975,4,447.48099,1
4,1,7,0.88735032,5.1677599,-6.9310002,4,459.492,1
4,1,8,0.88036931,4.81076,-6.6588702,4,488.534,1
4,2,7,0.90727687,4.25776,-6.8708501,4,460.47998,1
4,2,8,0.89326435,4.61376,-6.7648602,4,474.50699,1
5,3,7,0.91659713,4.9917598,-6.58813,4,461.46399,1
4,1,8,0.90027845,5.2557602,-7.0004601,4,475.491,1
4,2,7,0.87872678,5.6617599,-7.0441699,4,475.535,1
4,2,7,0.88735032,5.2547598,-6.71696,4,461.508,1
1,1,4,0.81622028,6.6729999,-5.2508998,3,331.81799,1
1,1,3,0.83420527,5.652,-4.72192,3,303.76401,1
4,1,6,0.82067227,4.3610001,-4.4215999,4,458.55298,1
4,3,13,0.83905888,4.5657601,-6.1157098,3,553.66998,1
4,1,8,0.82753766,5.10076,-6.4563198,4,491.60199,1
3,1,6,0.79655915,5.25,-6.19029,4,402.448,1
5,1,13,0.79717821,1.131,-2.8001499,1,352.49899,1
4,1,3,0.77233517,4.0349998,-5.61307,4,330.39099,1
4,2,8,0.7772485,4.5089998,-5.9823999,4,427.504,1
4,0,7,0.75784051,4.0500002,-4.8208699,4,377.48801,1
2,3,5,0.77192384,3.3239999,-3.58691,3,310.401,1
2,2,5,0.7815696,3.7920001,-3.7309799,3,311.38498,1
7,2,8,0.82936466,4.2135301,-4.8032498,6,535.62,1
2,1,6,0.76470184,4.822,-3.8267601,3,339.439,1
6,0,8,0.80706787,1.826,-4.5243101,5,460.53799,1
4,1,6,0.82151508,4.4165902,-4.37925,4,413.92798,1
5,1,7,0.953246,4.948,-7.5664101,4,563.28699,1
7,3,15,0.79505652,2.0339999,-3.5678,3,504.672,1
6,2,15,0.77692461,3.049,-3.97211,3,488.673,1
3,2,1,0.80138212,1.89,-2.6891401,6,326.44,1
1,2,5,0.7204271,5.7600002,-6.21384,3,303.409,1
3,3,8,0.76651019,3.8122699,-7.0363798,3,405.56198,1
4,2,10,0.79976118,5.0149999,-7.54458,4,451.54599,1
4,3,6,0.86991292,8.0900002,-9.5359898,5,555.89301,1
4,2,10,0.79976118,5.0149999,-7.8580298,4,451.54599,1
1,1,5,0.83901733,5.3239999,-5.0523601,2,310.224,1
1,1,5,0.82206661,4.8850002,-4.61305,2,293.76898,1
3,3,4,0.90867984,4.816,-6.0251498,2,359.21899,1
0,0,5,0.79023713,6.4593601,-6.4519401,2,307.26401,1
5,1,6,0.80894876,3.5580001,-6.1155701,5,434.492,1
3,2,3,0.77990001,1.165,-3.60063,3,257.341,1
3,2,3,0.77237207,1.607,-3.8024001,3,271.36798,1
3,2,2,0.77990001,1.044,-3.60063,3,257.341,1
3,1,4,0.85807252,2.8,-4.7435198,3,287.34299,1
3,0,2,0.78982782,1.525,-4.1097898,4,272.35199,1
4,1,6,0.77177244,4.0970001,-8.14678,5,467.573,1
5,1,6,0.77857572,5.0409999,-8.8287497,6,492.57898,1
6,1,7,0.77555108,2.652,-7.95926,5,475.556,1
5,1,7,0.76405513,3.7609999,-7.9664402,5,474.56799,1
5,1,6,0.76829588,2.9579999,-7.7765098,5,450.54599,1
2,2,7,0.81115043,3.9860001,-5.9788799,3,381.86301,1
5,4,6,0.81442684,1.934,-2.4682,3,355.44598,1
2,1,6,0.7393595,3.2539999,-3.6756401,3,286.41901,1
2,0,5,0.7194435,3.3970001,-2.76998,2,270.37601,1
2,1,5,0.85216761,2.8629999,-4.21525,2,282.43201,1
4,1,2,0.78722268,0.68206,-2.1287899,3,272.35599,1
3,1,2,0.79644156,3.3970001,-4.50385,5,335.40698,1
4,1,8,0.83379704,4.11376,-4.5591698,4,496.61798,1
4,2,6,0.77769941,2.842,-3.3358099,2,266.30399,1
6,2,9,0.78922653,5.2189999,-5.5426698,6,584.71698,1
5,0,7,0.79977131,6.6209998,-8.0801897,6,528.74902,1
5,0,7,0.83369076,3.9349999,-6.2749801,5,468.64999,1
5,0,7,0.79977131,6.5450001,-8.0801897,6,528.74902,1
5,0,7,0.83369076,3.859,-6.2749801,5,468.64999,1
4,2,9,0.87756032,3.6807599,-4.82164,5,520.62396,1
5,0,7,0.77715397,5.697,-7.89291,6,525.72498,1
